Income,Kidhome,Teenhome,JoinDateEpochTime,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,AcceptedCmp6,Responsiveness,LivesWithPartner,Age,TotalSpent,TotalPurchases,AverageSpent,EducationEncoded
27100.0,1,0,1365120000,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,0.0,1,31,37,4,9.25,2.0
70596.0,0,0,1349395200,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0.0,0,29,968,20,48.4,1.0
42557.0,0,1,1346198400,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,0.0,1,40,270,11,24.545454545454547,1.0
53312.0,0,0,1376006400,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,0.0,1,63,278,11,25.272727272727273,3.0
72228.0,0,0,1353974400,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,0.0,0,62,1250,21,59.523809523809526,1.0
67605.0,0,0,1364688000,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,0.0,1,27,938,16,58.625,1.0
62845.0,1,1,1349049600,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,0.2,1,65,1178,17,69.29411764705883,2.0
65196.0,0,2,1374710400,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,0.2,1,56,1155,24,48.125,1.0
42000.0,0,0,1357776000,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,0.0,0,27,653,18,36.27777777777778,3.0
35860.0,1,1,1400457600,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,0.2,0,41,49,4,12.25,3.0
65526.0,0,1,1397174400,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,0.0,1,50,506,16,31.625,3.0
16860.0,1,1,1347408000,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,0.0,1,53,38,5,7.6,1.0
83528.0,0,0,1398902400,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,0.4,0,22,1650,22,75.0,1.0
64176.0,0,1,1343952000,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,0.0,0,49,1826,25,73.04,2.0
22304.0,0,0,1344038400,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,0.0,0,58,18,3,6.0,1.0
67023.0,0,0,1393891200,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,0.0,1,36,906,23,39.391304347826086,1.0
70713.0,0,1,1354492800,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,0.0,1,48,1477,19,77.73684210526316,1.0
59925.0,0,1,1354233600,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,0.0,1,59,766,20,38.3,1.0
39722.0,0,1,1393200000,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,0.0,1,61,47,5,9.4,1.0
46610.0,0,0,1374105600,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,0.0,1,56,467,13,35.92307692307692,1.0
88347.0,0,0,1372809600,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,0.2,1,53,2116,20,105.8,1.0
87171.0,0,0,1367366400,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,0.4,1,33,1298,24,54.083333333333336,3.0
26907.0,1,1,1376956800,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,0.0,1,38,22,4,5.5,2.0
50014.0,1,0,1390348800,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,0.0,0,46,396,13,30.46153846153846,2.0
41014.0,1,0,1366588800,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0.0,1,36,20,3,6.666666666666667,3.0
66294.0,0,0,1395014400,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,0.0,0,49,967,12,80.58333333333333,1.0
36715.0,1,0,1353110400,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,0.0,1,43,357,13,27.46153846153846,1.0
79456.0,0,0,1345593600,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,0.0,1,58,1401,15,93.4,1.0
40479.0,1,0,1376697600,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0.0,1,32,15,3,5.0,1.0
75345.0,0,0,1359763200,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,0.2,0,44,2087,19,109.84210526315789,2.0
54233.0,0,1,1359936000,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,0.0,1,37,981,22,44.59090909090909,1.0
24163.0,1,1,1381536000,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,0.0,0,44,17,4,4.25,1.0
84460.0,0,0,1357257600,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,0.8,1,56,523,22,23.772727272727273,3.0
43776.0,1,0,1399075200,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,0.0,1,31,23,3,7.666666666666667,1.0
71691.0,0,0,1395014400,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,0.0,0,56,1192,16,74.5,3.0
85844.0,0,0,1401321600,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,0.2,1,41,1958,19,103.05263157894737,3.0
39190.0,1,0,1398470400,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,0.0,0,40,133,7,19.0,3.0
38578.0,1,1,1371859200,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,0.0,0,42,73,6,12.166666666666666,3.0
57236.0,1,1,1394582400,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,0.0,1,49,121,7,17.285714285714285,3.0
61825.0,0,1,1375833600,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,0.0,0,35,424,14,30.285714285714285,1.0
79803.0,0,1,1401667200,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,0.0,0,56,868,12,72.33333333333333,1.0
80910.0,0,0,1351641600,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,0.0,0,28,756,14,54.0,2.0
27590.0,1,0,1366675200,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0.0,1,32,12,3,4.0,2.0
56775.0,0,1,1357084800,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,0.0,1,35,937,23,40.73913043478261,1.0
83829.0,0,0,1381190400,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,0.6,0,39,1862,17,109.52941176470588,1.0
54210.0,0,1,1369008000,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,0.0,1,35,367,12,30.583333333333332,2.0
38508.0,1,0,1375401600,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,0.0,1,28,443,14,31.642857142857142,1.0
53187.0,1,0,1382745600,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,0.0,1,44,267,11,24.272727272727273,1.0
30023.0,1,0,1395619200,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,0.0,1,42,61,5,12.2,1.0
76045.0,0,0,1384473600,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,0.2,0,54,1323,20,66.15,3.0
50870.0,0,1,1403136000,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,0.0,1,62,63,5,12.6,3.0
65463.0,1,0,1391040000,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,0.2,1,40,562,17,33.05882352941177,2.0
66480.0,1,1,1401494400,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,0.0,1,49,312,12,26.0,1.0
76773.0,0,0,1361750400,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,0.0,0,60,1156,15,77.06666666666666,1.0
81698.0,0,0,1362096000,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,0.2,0,31,1104,15,73.6,2.0
54466.0,1,1,1391904000,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,0.0,0,41,16,3,5.333333333333333,3.0
16269.0,1,0,1377820800,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,0.0,0,30,44,6,7.333333333333333,3.0
71819.0,0,1,1377648000,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,0.4,1,43,1574,11,143.0909090909091,1.0
33569.0,1,0,1381881600,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,0.2,1,31,63,4,15.75,3.0
36262.0,0,0,1379635200,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,0.2,1,31,426,11,38.72727272727273,2.0
22634.0,0,0,1358294400,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0.0,1,48,96,5,19.2,0.0
47025.0,0,1,1378944000,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,0.0,1,36,635,18,35.27777777777778,2.0
70566.0,0,1,1381017600,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,0.0,0,46,757,20,37.85,1.0
31605.0,1,0,1353542400,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,0.0,1,35,125,7,17.857142857142858,3.0
52034.0,1,1,1368748800,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,0.0,0,41,332,11,30.181818181818183,2.0
48526.0,1,0,1387843200,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,0.0,0,35,135,7,19.285714285714285,1.0
46734.0,0,1,1353196800,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,0.0,1,60,330,12,27.5,1.0
39552.0,1,1,1355788800,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,0.0,0,52,384,13,29.53846153846154,1.0
86358.0,1,1,1344384000,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,0.0,0,48,1722,14,123.0,1.0
46931.0,2,1,1398297600,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,0.0,1,37,78,5,15.6,1.0
16581.0,0,0,1357948800,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,0.0,0,29,24,3,8.0,0.0
63998.0,0,0,1387497600,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,0.0,0,62,1168,24,48.666666666666664,2.0
67381.0,0,1,1358208000,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,0.2,1,63,957,13,73.61538461538461,2.0
25930.0,1,1,1381363200,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,0.0,0,47,15,3,5.0,1.0
42693.0,1,0,1402099200,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,0.0,1,36,57,4,14.25,1.0
85606.0,0,1,1352678400,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,0.2,1,38,1956,22,88.9090909090909,1.0
72903.0,0,0,1383004800,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,0.6,0,29,2013,20,100.65,1.0
49669.0,1,0,1400889600,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,0.0,1,40,326,12,27.166666666666668,2.0
36778.0,1,1,1344124800,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,0.0,1,46,77,6,12.833333333333334,3.0
85696.0,0,0,1367539200,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,0.0,0,52,1313,19,69.10526315789474,3.0
49678.0,0,1,1359763200,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,0.0,1,53,315,12,26.25,1.0
37155.0,1,0,1359590400,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,0.0,1,25,74,6,12.333333333333334,1.0
21282.0,1,0,1399766400,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,0.0,0,36,46,5,9.2,2.0
33419.0,0,1,1376697600,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,0.0,0,52,86,6,14.333333333333334,3.0
63285.0,0,0,1383609600,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,0.0,0,69,1103,24,45.958333333333336,1.0
21255.0,1,0,1390262400,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,0.0,1,40,61,7,8.714285714285714,2.0
42162.0,1,0,1384819200,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,0.2,1,33,145,7,20.714285714285715,1.0
54450.0,1,1,1347580800,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,0.0,1,58,684,19,36.0,1.0
57744.0,0,1,1384214400,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,0.0,1,60,411,14,29.357142857142858,3.0
26576.0,1,0,1350086400,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,0.2,0,28,27,3,9.0,1.0
57513.0,0,0,1373068800,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0.0,0,71,1060,25,42.4,3.0
68142.0,0,1,1346198400,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,0.0,1,50,1459,21,69.47619047619048,1.0
7500.0,0,1,1346198400,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,0.0,1,35,18,3,6.0,1.0
83145.0,0,0,1348272000,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,0.2,1,40,1833,25,73.32,1.0
54197.0,0,1,1396483200,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,0.0,1,54,237,10,23.7,2.0
23091.0,1,1,1401235200,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,0.0,0,51,48,6,8.0,3.0
46049.0,1,1,1374364800,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,0.0,1,38,515,16,32.1875,1.0
56715.0,0,0,1354665600,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,0.0,1,40,1020,14,72.85714285714286,1.0
79410.0,0,0,1401321600,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,0.0,1,53,1370,10,137.0,1.0
57304.0,0,1,1362960000,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,0.0,1,63,1026,23,44.608695652173914,1.0
44375.0,0,1,1395532800,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,0.0,1,49,301,11,27.363636363636363,1.0
59594.0,0,1,1350691200,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,0.2,1,49,499,16,31.1875,1.0
80685.0,0,0,1345593600,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0.0,1,20,1004,20,50.2,1.0
40344.0,0,1,1381622400,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,0.0,1,40,218,10,21.8,3.0
62710.0,0,1,1369267200,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,0.0,1,42,606,18,33.666666666666664,1.0
48985.0,0,1,1372982400,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,0.0,1,46,75,5,15.0,2.0
35322.0,1,2,1345593600,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,0.0,1,46,106,6,17.666666666666668,1.0
77142.0,0,0,1369785600,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0.0,1,66,990,16,61.875,1.0
81657.0,0,0,1390348800,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,0.0,0,45,1097,15,73.13333333333334,1.0
14421.0,0,0,1392595200,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,0.2,1,18,16,3,5.333333333333333,0.0
74214.0,0,0,1345939200,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0.0,1,24,1711,15,114.06666666666666,3.0
66726.0,1,1,1389484800,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,0.2,1,57,438,14,31.285714285714285,2.0
23724.0,1,0,1357603200,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,0.0,1,35,75,5,15.0,0.0
47353.0,0,1,1384300800,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,0.0,1,54,225,10,22.5,2.0
33444.0,1,1,1351900800,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0.0,1,62,18,3,6.0,2.0
54386.0,0,1,1368748800,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,0.0,1,33,470,15,31.333333333333332,1.0
28510.0,1,1,1365811200,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,0.0,0,33,91,6,15.166666666666666,1.0
90638.0,0,0,1392249600,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,0.2,0,23,2525,17,148.52941176470588,2.0
48070.0,0,1,1358035200,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,0.0,1,64,504,16,31.5,1.0
43140.0,0,1,1357344000,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,0.0,1,57,235,10,23.5,1.0
54959.0,0,1,1358553600,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,0.2,0,53,1232,18,68.44444444444444,3.0
15056.0,1,1,1367539200,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,0.0,0,56,88,7,12.571428571428571,0.0
26954.0,1,0,1399507200,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0.0,0,43,17,3,5.666666666666667,1.0
22327.0,1,0,1375401600,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,0.0,0,29,24,4,6.0,1.0
44393.0,1,1,1377129600,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,0.0,1,49,60,5,12.0,1.0
62000.0,0,1,1377388800,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,0.2,0,62,1020,25,40.8,3.0
31497.0,0,1,1354752000,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,0.0,1,52,155,8,19.375,3.0
45894.0,0,2,1393459200,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,0.0,1,40,51,4,12.75,2.0
78579.0,0,0,1356134400,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0.0,0,44,1812,15,120.8,2.0
67369.0,0,1,1353110400,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,0.4,0,45,1461,21,69.57142857142857,2.0
58401.0,0,1,1397952000,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,0.0,0,54,96,5,19.2,1.0
62307.0,0,1,1392595200,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,0.0,0,62,160,8,20.0,1.0
43641.0,1,1,1366588800,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,0.0,1,45,139,7,19.857142857142858,2.0
70091.0,1,0,1364688000,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,0.2,1,45,1161,17,68.29411764705883,2.0
78075.0,0,0,1396656000,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0.0,1,42,988,13,76.0,3.0
59184.0,0,1,1347148800,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,0.0,0,53,1072,24,44.666666666666664,2.0
54809.0,1,1,1378857600,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,0.0,1,37,174,8,21.75,1.0
58113.0,0,1,1359072000,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,0.0,1,55,758,19,39.89473684210526,1.0
51412.0,0,1,1388448000,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,0.0,1,56,195,9,21.666666666666668,2.0
66636.0,0,0,1376697600,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,0.0,1,57,1084,16,67.75,2.0
50965.0,0,1,1361318400,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,0.2,1,58,685,19,36.05263157894737,2.0
18351.0,0,0,1383004800,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,0.0,1,24,43,5,8.6,1.0
40451.0,0,2,1392508800,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,0.2,1,57,49,4,12.25,3.0
36317.0,0,1,1369180800,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,0.0,1,49,133,7,19.0,1.0
42213.0,0,1,1381536000,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,0.2,1,57,363,13,27.923076923076923,1.0
65748.0,0,1,1365984000,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,0.0,1,59,545,16,34.0625,1.0
77044.0,0,1,1382832000,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,0.2,1,42,1065,29,36.724137931034484,1.0
74918.0,0,0,1363046400,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,0.2,1,45,2047,20,102.35,1.0
56721.0,1,1,1351641600,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,0.0,1,42,296,10,29.6,1.0
42160.0,1,1,1372377600,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,0.0,0,39,140,7,20.0,1.0
61559.0,0,1,1374019200,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,0.0,0,49,530,16,33.125,1.0
33629.0,1,1,1344384000,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,0.0,1,51,152,8,19.0,3.0
34377.0,0,1,1358553600,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,0.0,0,51,114,6,19.0,1.0
8940.0,1,0,1345593600,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,0.0,0,28,101,7,14.428571428571429,0.0
26228.0,1,0,1379808000,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,0.0,1,41,25,3,8.333333333333334,1.0
77297.0,0,0,1359158400,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,0.2,0,57,789,21,37.57142857142857,2.0
40211.0,1,1,1375142400,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,0.2,1,33,87,5,17.4,1.0
33438.0,1,1,1379808000,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,0.0,0,56,90,7,12.857142857142858,3.0
75032.0,0,1,1367107200,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,0.0,1,55,1215,18,67.5,3.0
61284.0,0,0,1381536000,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,0.2,0,59,811,21,38.61904761904762,3.0
22518.0,1,0,1350864000,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,0.2,1,28,61,5,12.2,1.0
54730.0,0,1,1376524800,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,0.0,1,39,405,13,31.153846153846153,2.0
38452.0,1,1,1396137600,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,0.0,1,59,72,6,12.0,2.0
44421.0,1,1,1360886400,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,0.0,0,43,189,9,21.0,1.0
38197.0,1,0,1372464000,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,0.0,1,28,40,4,10.0,3.0
41986.0,0,1,1391904000,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,0.0,0,36,63,7,9.0,1.0
28427.0,1,0,1363824000,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,0.0,1,31,52,5,10.4,1.0
37395.0,1,0,1398988800,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,0.0,1,38,39,4,9.75,3.0
64722.0,1,0,1401062400,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,0.0,1,43,805,21,38.333333333333336,1.0
55249.0,0,1,1397692800,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,0.0,1,58,130,7,18.571428571428573,2.0
84906.0,0,0,1380844800,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,0.6,1,42,1631,23,70.91304347826087,1.0
44213.0,1,1,1385683200,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,0.0,0,62,152,8,19.0,1.0
25707.0,1,0,1390003200,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,0.0,0,30,21,4,5.25,0.0
59062.0,2,1,1380758400,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,0.0,1,47,71,5,14.2,3.0
76624.0,0,1,1400889600,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,0.2,0,52,899,22,40.86363636363637,1.0
66000.0,0,0,1397952000,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,0.0,1,67,711,9,79.0,2.0
27683.0,1,0,1344038400,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,0.0,1,36,351,12,29.25,3.0
7500.0,1,0,1354492800,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,0.0,0,22,119,7,17.0,0.0
40521.0,1,1,1365120000,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,0.0,1,46,21,3,7.0,1.0
20427.0,1,0,1395619200,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0.0,1,41,10,3,3.3333333333333335,3.0
65106.0,0,1,1400889600,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,0.2,1,39,973,24,40.541666666666664,1.0
69969.0,0,0,1377561600,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,0.4,1,49,1536,12,128.0,3.0
67433.0,0,2,1373932800,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,0.2,1,62,992,24,41.333333333333336,1.0
77766.0,0,1,1361491200,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,0.2,1,47,1529,32,47.78125,3.0
74716.0,0,1,1378944000,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,0.0,1,42,860,15,57.333333333333336,1.0
